,level_0,index,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_diff,impliedvolatility
1784,1027,3190,ICICIBANK,2021-11-17,2021-12-30,PE,720,8.0,8.0,6.15,7.35,7.9,7.35,49,489.87,4.77,108625,26125,-,766.55,0.1178082191780822,0.2329988852477071
1328,571,1735,ICICIBANK,2021-10-28,2021-12-30,PE,720,0.0,0.0,0.0,68.75,0.0,24.65,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.8459868983747355
1474,717,2175,ICICIBANK,2021-11-03,2021-12-30,PE,720,0.0,0.0,0.0,10.0,10.0,25.3,0,0.0,0.0,1375,0,-,790.7,0.15616438356164383,0.28916902250475107
1916,1159,3639,ICICIBANK,2021-11-25,2021-12-30,PE,720,10.45,11.8,8.8,9.85,9.05,9.85,912,9158.26,129.46,724625,246125,-,752.6,0.0958904109589041,0.24736392502777388
1819,1062,3303,ICICIBANK,2021-11-18,2021-12-30,PE,720,7.6,8.75,6.8,7.15,7.7,7.15,73,730.61,7.91,138875,30250,-,767.7,0.11506849315068493,0.23620718671335766
1104,347,1113,ICICIBANK,2021-10-20,2021-12-30,PE,720,0.0,0.0,0.0,68.75,0.0,41.5,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.6579889010154447
1072,315,1019,ICICIBANK,2021-10-19,2021-12-30,PE,720,0.0,0.0,0.0,68.75,0.0,41.35,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.6481839320184479
46,46,188,ICICIBANK,2021-10-05,2021-12-30,CE,720,0.0,0.0,0.0,56.45,0.0,52.3,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.46002414623459037
1530,773,2294,ICICIBANK,2021-11-04,2021-12-30,PE,720,8.0,8.0,8.0,8.0,8.0,8.0,1,10.01,0.11,1375,0,-,785.35,0.15342465753424658,0.25545090361411343
1581,824,2518,ICICIBANK,2021-11-09,2021-12-30,PE,720,8.0,8.5,7.8,8.0,8.0,22.55,41,410.42,4.52,55000,52250,-,790.8,0.13972602739726028,0.28025008559854814
1545,788,2406,ICICIBANK,2021-11-08,2021-12-30,PE,720,8.0,8.0,8.0,8.0,8.0,8.0,1,10.01,0.11,2750,1375,-,786.6,0.14246575342465753,0.26797428845982857
79,79,360,ICICIBANK,2021-10-07,2021-12-30,CE,720,0.0,0.0,0.0,56.45,0.0,53.95,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.4541265841322823
30,30,102,ICICIBANK,2021-10-04,2021-12-30,CE,720,0.0,0.0,0.0,56.45,0.0,54.4,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.4439889768020753
1946,1189,3751,ICICIBANK,2021-11-26,2021-12-30,PE,720,13.0,25.05,12.8,23.3,25.05,23.3,1894,19242.86,492.26,921250,196625,-,724.25,0.09315068493150686,0.28861479155814823
1291,534,1623,ICICIBANK,2021-10-27,2021-12-30,PE,720,0.0,0.0,0.0,68.75,0.0,16.95,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.9225026177203599
1975,1218,3864,ICICIBANK,2021-11-29,2021-12-30,PE,720,22.95,30.2,19.0,23.55,22.2,23.55,3065,31307.44,963.94,1012000,90750,-,720.9,0.08493150684931507,0.2865764961809953
1720,963,2967,ICICIBANK,2021-11-15,2021-12-30,PE,730,7.95,7.95,7.95,7.95,7.95,26.85,1,10.15,0.11,1375,1375,-,779.05,0.1232876712328767,0.23906122732446256
1361,604,1843,ICICIBANK,2021-10-29,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,26.45,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.8685607673341729
1206,449,1394,ICICIBANK,2021-10-25,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,18.9,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.9421356171808835
1582,825,2519,ICICIBANK,2021-11-09,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,25.8,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.9050150513522572
1617,860,2631,ICICIBANK,2021-11-10,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,26.95,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.8935608212047454
1286,529,1618,ICICIBANK,2021-10-27,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,19.45,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.9353377917086421
120,120,613,ICICIBANK,2021-10-12,2021-12-30,CE,730,0.0,0.0,0.0,52.35,0.0,50.7,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.4395931558339631
1546,789,2407,ICICIBANK,2021-11-08,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,28.25,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.8830537524713564
1398,641,1950,ICICIBANK,2021-11-01,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,24.75,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.897798329182351
106,106,527,ICICIBANK,2021-10-11,2021-12-30,CE,730,0.0,0.0,0.0,52.35,0.0,53.6,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.4218704017887952
1651,894,2743,ICICIBANK,2021-11-11,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,29.4,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.8782569566531636
1531,774,2295,ICICIBANK,2021-11-04,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,29.4,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.8471032646200681
1438,681,2063,ICICIBANK,2021-11-02,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,25.0,0,0.0,0.0,0,0,800.95,806.6,0.1589041095890411,0.8941004051797509
135,135,699,ICICIBANK,2021-10-13,2021-12-30,CE,730,0.0,0.0,0.0,52.35,0.0,50.8,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.4435463473319413
1475,718,2176,ICICIBANK,2021-11-03,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,28.75,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.8557601980534394
1246,489,1506,ICICIBANK,2021-10-26,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,21.0,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.9176542302775219
1323,566,1730,ICICIBANK,2021-10-28,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,27.85,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.8568113860562914
1686,929,2855,ICICIBANK,2021-11-12,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,27.25,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.9073164213146403
1852,1095,3416,ICICIBANK,2021-11-23,2021-12-30,PE,730,20.0,23.05,9.85,12.5,11.0,12.5,535,5487.76,117.69,306625,92125,-,754.5,0.10136986301369863,0.24059565470885272
1132,375,1202,ICICIBANK,2021-10-21,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,41.85,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.6945887816822544
1820,1063,3304,ICICIBANK,2021-11-18,2021-12-30,PE,730,9.0,11.2,8.55,9.55,9.75,9.55,59,600.24,8.03,112750,26125,-,767.7,0.11506849315068493,0.23496161840807128
1035,278,920,ICICIBANK,2021-10-18,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,47.25,0,0.0,0.0,0,0,-,751.75,0.2,0.6452005207572272
1099,342,1108,ICICIBANK,2021-10-20,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,46.1,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.6640395661271766
26,26,97,ICICIBANK,2021-10-04,2021-12-30,CE,730,0.0,0.0,0.0,52.35,0.0,50.35,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.4444941431474642
731,731,4031,ICICIBANK,2021-12-01,2021-12-30,CE,730,18.3,24.35,18.25,23.0,22.9,23.0,5190,53652.78,1558.16,2041875,635250,727.7,729.45,0.07945205479452055,0.2837032168311652
1785,1028,3191,ICICIBANK,2021-11-17,2021-12-30,PE,730,11.8,11.85,8.05,9.75,10.05,9.75,87,884.62,11.36,86625,28875,-,766.55,0.1178082191780822,0.23112777996155168
727,727,3919,ICICIBANK,2021-11-30,2021-12-30,CE,730,20.2,25.15,16.8,17.5,17.35,17.5,4571,47211.39,1329.98,1406625,341000,-,715.85,0.0821917808219178,0.28928909781153295
42,42,183,ICICIBANK,2021-10-05,2021-12-30,CE,730,0.0,0.0,0.0,52.35,0.0,48.3,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.4598767379326582
1753,996,3079,ICICIBANK,2021-11-16,2021-12-30,PE,730,9.0,10.35,8.25,9.75,10.3,9.75,54,549.13,7.11,57750,56375,-,769.5,0.12054794520547946,0.23722157541989777
1917,1160,3640,ICICIBANK,2021-11-25,2021-12-30,PE,730,13.6,15.15,11.45,12.6,11.9,12.6,1061,10842.24,192.45,842875,224125,-,752.6,0.0958904109589041,0.24123207491260026
1005,248,828,ICICIBANK,2021-10-14,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,56.35,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5694260270190076
75,75,355,ICICIBANK,2021-10-07,2021-12-30,CE,730,0.0,0.0,0.0,52.35,0.0,49.85,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.4545282852128315
1067,310,1014,ICICIBANK,2021-10-19,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,45.95,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.6540152256337738
91,91,441,ICICIBANK,2021-10-08,2021-12-30,CE,730,0.0,0.0,0.0,52.35,0.0,49.9,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.4514400909217335
1165,408,1298,ICICIBANK,2021-10-22,2021-12-30,PE,730,0.0,0.0,0.0,74.55,0.0,40.0,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.7057691647471468
1884,1127,3527,ICICIBANK,2021-11-24,2021-12-30,PE,730,12.25,16.1,6.6,9.55,10.3,9.55,959,9754.73,128.77,618750,312125,760.2,761.8,0.09863013698630137,0.2341115268945526
10,10,11,ICICIBANK,2021-10-01,2021-12-30,CE,730,0.0,0.0,0.0,52.35,0.0,47.85,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.46695450937573746
671,671,3695,ICICIBANK,2021-11-26,2021-12-30,CE,730,36.25,36.25,21.5,22.4,21.85,22.4,2748,28510.76,927.71,844250,750750,-,724.25,0.09315068493150686,0.2843930725319708
58,58,269,ICICIBANK,2021-10-06,2021-12-30,CE,730,0.0,0.0,0.0,52.35,0.0,44.3,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.4921178444256779
698,698,3807,ICICIBANK,2021-11-29,2021-12-30,CE,730,22.95,23.25,18.05,20.05,20.2,20.05,3091,31925.53,899.62,1065625,221375,-,720.9,0.08493150684931507,0.28854760212148434
1813,1056,3296,ICICIBANK,2021-11-18,2021-12-30,PE,740,12.45,14.3,11.0,12.15,12.75,12.15,76,786.69,13.39,97625,67375,-,767.7,0.11506849315068493,0.22987444431610884
1644,887,2736,ICICIBANK,2021-11-11,2021-12-30,PE,740,0.0,0.0,0.0,11.0,11.0,33.4,0,0.0,0.0,5500,0,-,777.15,0.13424657534246576,0.2288619361385232
1779,1022,3184,ICICIBANK,2021-11-17,2021-12-30,PE,740,13.25,14.5,11.2,12.5,12.5,12.5,23,237.96,3.94,30250,15125,-,766.55,0.1178082191780822,0.22713678838756435
136,136,700,ICICIBANK,2021-10-13,2021-12-30,CE,740,0.0,0.0,0.0,48.5,0.0,46.75,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.4453850611041752
27,27,98,ICICIBANK,2021-10-04,2021-12-30,CE,740,0.0,0.0,0.0,48.5,0.0,46.5,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.44504048272830327
1610,853,2624,ICICIBANK,2021-11-10,2021-12-30,PE,740,0.0,0.0,0.0,11.0,11.0,30.7,0,0.0,0.0,5500,0,-,784.45,0.136986301369863,0.24665814454659177
1247,490,1507,ICICIBANK,2021-10-26,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,23.8,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.9305535892118033
1287,530,1619,ICICIBANK,2021-10-27,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,22.1,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.9485848188289424
92,92,442,ICICIBANK,2021-10-08,2021-12-30,CE,740,0.0,0.0,0.0,48.5,0.0,46.0,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.4521723765336983
1166,409,1299,ICICIBANK,2021-10-22,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,44.5,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.7132941363301476
1575,818,2512,ICICIBANK,2021-11-09,2021-12-30,PE,740,0.0,0.0,0.0,11.0,11.0,29.4,0,0.0,0.0,5500,0,-,790.8,0.13972602739726028,0.26086826555218373
1911,1154,3632,ICICIBANK,2021-11-25,2021-12-30,PE,740,14.65,19.35,14.65,16.15,15.45,16.15,1750,18216.46,410.21,798875,275000,-,752.6,0.0958904109589041,0.23732567774735808
1439,682,2064,ICICIBANK,2021-11-02,2021-12-30,PE,740,10.0,10.0,10.0,10.0,10.0,10.0,3,30.94,0.41,4125,4125,800.95,806.6,0.1589041095890411,0.2702817387897323
1476,719,2177,ICICIBANK,2021-11-03,2021-12-30,PE,740,11.0,11.0,11.0,11.0,11.0,32.45,1,10.33,0.15,5500,1375,-,790.7,0.15616438356164383,0.24651292807287678
672,672,3696,ICICIBANK,2021-11-26,2021-12-30,CE,740,24.0,27.1,17.0,18.0,17.45,18.0,3103,32450.04,877.02,1073875,754875,-,724.25,0.09315068493150686,0.2815814191615493
1878,1121,3520,ICICIBANK,2021-11-24,2021-12-30,PE,740,16.8,19.55,8.65,12.45,13.4,12.45,768,7940.85,126.45,523875,111375,760.2,761.8,0.09863013698630137,0.22991653730273623
59,59,270,ICICIBANK,2021-10-06,2021-12-30,CE,740,0.0,0.0,0.0,48.5,0.0,40.8,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.4907490376101948
1399,642,1951,ICICIBANK,2021-11-01,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,28.05,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.9097316785165926
699,699,3808,ICICIBANK,2021-11-29,2021-12-30,CE,740,18.05,20.0,14.45,15.85,15.7,15.85,2704,28137.25,624.05,1186625,112750,-,720.9,0.08493150684931507,0.28518220056309657
43,43,184,ICICIBANK,2021-10-05,2021-12-30,CE,740,0.0,0.0,0.0,48.5,0.0,44.6,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.4598285672618529
728,728,3920,ICICIBANK,2021-11-30,2021-12-30,CE,740,14.95,20.25,13.0,13.75,14.05,13.75,3745,38972.53,867.16,1463000,276375,-,715.85,0.0821917808219178,0.2872939516948996
732,732,4032,ICICIBANK,2021-12-01,2021-12-30,CE,740,14.05,19.2,14.05,18.3,18.2,18.3,3048,31731.3,717.9,1518000,55000,727.7,729.45,0.07945205479452055,0.2808098128135855
1362,605,1844,ICICIBANK,2021-10-29,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,29.85,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.8800155156875301
1532,775,2296,ICICIBANK,2021-11-04,2021-12-30,PE,740,0.0,0.0,0.0,11.0,11.0,33.2,0,0.0,0.0,5500,0,-,785.35,0.15342465753424658,0.23535468052010466
1713,956,2959,ICICIBANK,2021-11-15,2021-12-30,PE,740,23.6,23.6,9.3,9.3,9.3,30.75,3,31.11,0.58,6875,1375,-,779.05,0.1232876712328767,0.2249809819007534
1539,782,2400,ICICIBANK,2021-11-08,2021-12-30,PE,740,0.0,0.0,0.0,11.0,11.0,32.05,0,0.0,0.0,5500,0,-,786.6,0.14246575342465753,0.24751212881212756
1846,1089,3408,ICICIBANK,2021-11-23,2021-12-30,PE,740,25.6,28.3,13.5,16.4,16.2,16.4,698,7285.41,183.26,412500,182875,-,754.5,0.10136986301369863,0.24159089262748557
1324,567,1731,ICICIBANK,2021-10-28,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,31.35,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.8680497107421489
76,76,356,ICICIBANK,2021-10-07,2021-12-30,CE,740,0.0,0.0,0.0,48.5,0.0,46.0,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.45498199683210633
1036,279,921,ICICIBANK,2021-10-18,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,52.15,0,0.0,0.0,0,0,-,751.75,0.2,0.6511807918799989
150,150,786,ICICIBANK,2021-10-14,2021-12-30,CE,740,0.0,0.0,0.0,48.5,0.0,55.05,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.38469429229626406
107,107,528,ICICIBANK,2021-10-11,2021-12-30,CE,740,0.0,0.0,0.0,48.5,0.0,49.45,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.4245108782502585
1678,921,2847,ICICIBANK,2021-11-12,2021-12-30,PE,740,0.0,0.0,0.0,11.0,11.0,31.1,0,0.0,0.0,5500,0,-,783.05,0.13150684931506848,0.24788035644989487
1747,990,3072,ICICIBANK,2021-11-16,2021-12-30,PE,740,12.0,14.7,11.85,13.25,14.7,13.25,7,72.44,1.22,15125,8250,-,769.5,0.12054794520547946,0.24222685082288217
1133,376,1203,ICICIBANK,2021-10-21,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,46.5,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.7018671499396817
121,121,614,ICICIBANK,2021-10-12,2021-12-30,CE,740,0.0,0.0,0.0,48.5,0.0,46.65,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.4414773671055046
1068,311,1015,ICICIBANK,2021-10-19,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,50.8,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.6601841395618495
1100,343,1109,ICICIBANK,2021-10-20,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,50.95,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.670433882055387
11,11,12,ICICIBANK,2021-10-01,2021-12-30,CE,740,0.0,0.0,0.0,48.5,0.0,44.2,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.4661203836538474
1207,450,1395,ICICIBANK,2021-10-25,2021-12-30,PE,740,0.0,0.0,0.0,80.6,0.0,21.5,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.9556655824789106
1814,1057,3297,ICICIBANK,2021-11-18,2021-12-30,PE,750,17.15,18.7,14.55,16.0,17.3,16.0,430,4531.95,97.58,792000,118250,-,767.7,0.11506849315068493,0.23193005716314277
1101,344,1110,ICICIBANK,2021-10-20,2021-12-30,PE,750,0.0,0.0,0.0,86.9,0.0,56.15,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.67722603592651
1645,888,2737,ICICIBANK,2021-11-11,2021-12-30,PE,750,16.55,19.0,16.2,16.45,16.25,16.45,136,1435.19,32.69,294250,90750,-,777.15,0.13424657534246576,0.250555130904752
1037,280,922,ICICIBANK,2021-10-18,2021-12-30,PE,750,0.0,0.0,0.0,86.9,0.0,57.3,0,0.0,0.0,0,0,-,751.75,0.2,0.6575474967813639
28,28,99,ICICIBANK,2021-10-04,2021-12-30,CE,750,25.05,25.05,23.0,23.0,23.0,42.95,2,21.29,0.66,2750,2750,-,709.25,0.23835616438356164,0.2826581944928011
60,60,271,ICICIBANK,2021-10-06,2021-12-30,CE,750,30.55,30.55,30.55,30.55,30.55,37.45,1,10.73,0.42,5500,1375,-,697.3,0.2328767123287671,0.3794472869839056
1400,643,1952,ICICIBANK,2021-11-01,2021-12-30,PE,750,11.4,13.6,11.4,13.0,13.0,13.0,5,52.46,0.89,24750,2750,-,810.7,0.16164383561643836,0.2828810134968722
1288,531,1620,ICICIBANK,2021-10-27,2021-12-30,PE,750,8.6,10.5,8.6,9.5,9.5,9.5,7,73.1,0.92,12375,6875,835,839.85,0.17534246575342466,0.2944279831896981
1748,991,3073,ICICIBANK,2021-11-16,2021-12-30,PE,750,13.6,16.5,13.6,15.85,15.95,15.85,327,3440.66,68.47,577500,82500,-,769.5,0.12054794520547946,0.23163956292311552
1879,1122,3521,ICICIBANK,2021-11-24,2021-12-30,PE,750,21.95,24.1,11.35,16.25,17.0,16.25,1309,13777.75,278.69,1531750,89375,760.2,761.8,0.09863013698630137,0.22854915116942087
1325,568,1732,ICICIBANK,2021-10-28,2021-12-30,PE,750,12.7,19.0,12.2,18.9,18.9,18.9,7,73.58,1.39,11000,-1375,-,806.2,0.1726027397260274,0.318450620073756
1576,819,2513,ICICIBANK,2021-11-09,2021-12-30,PE,750,13.9,16.0,13.0,13.0,13.0,13.0,63,662.04,12.35,121000,27500,-,790.8,0.13972602739726028,0.25205137230900787
77,77,357,ICICIBANK,2021-10-07,2021-12-30,CE,750,0.0,0.0,0.0,30.55,30.55,42.35,0,0.0,0.0,5500,0,-,708.65,0.23013698630136986,0.34755759119252866
1208,451,1396,ICICIBANK,2021-10-25,2021-12-30,PE,750,16.5,16.5,14.6,14.6,14.6,24.35,4,42.1,0.85,4125,2750,841.7,848.85,0.18082191780821918,0.3617235063684279
44,44,185,ICICIBANK,2021-10-05,2021-12-30,CE,750,20.05,20.05,20.05,20.05,20.05,41.1,1,10.59,0.28,4125,1375,-,705.65,0.2356164383561644,0.2713078038680403
1714,957,2960,ICICIBANK,2021-11-15,2021-12-30,PE,750,12.35,14.0,10.0,13.4,13.5,13.4,209,2190.41,35.1,495000,110000,-,779.05,0.1232876712328767,0.23650618990835995
733,733,4033,ICICIBANK,2021-12-01,2021-12-30,CE,750,11.8,15.0,11.2,14.25,14.25,14.25,4529,47530.81,825.5,3965500,349250,727.7,729.45,0.07945205479452055,0.27760227282439687
1134,377,1204,ICICIBANK,2021-10-21,2021-12-30,PE,750,45.0,45.0,45.0,45.0,45.0,51.35,1,10.93,0.62,1375,1375,-,763.35,0.1917808219178082,0.38928911336262656
122,122,615,ICICIBANK,2021-10-12,2021-12-30,CE,750,0.0,0.0,0.0,30.55,30.55,42.9,0,0.0,0.0,5500,0,708.6,716.4,0.21643835616438356,0.3339049251950687
